App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Angry Birds Friends,GAME,4.2,0.3380443036091206,1.1714121834187545,0.927769211952329,Free,-0.06825988002925136,Everyone,Arcade,"June 19, 2018",4.9.0,4.1 and up
AB Blast Match 3,FAMILY,4.3,-0.14513821997104975,1.1714121834187545,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Puzzle,"June 19, 2018",1.13,4.1 and up
AB Click2Shop,SHOPPING,3.8,-0.14493845717506304,-0.15646647665450641,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Shopping,"June 26, 2018",1.1.0.0,4.1 and up
Math games for kids : times tables - AB Math,FAMILY,3.9,-0.14382199863306158,-0.5858139100781942,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Educational;Education,"July 27, 2018",3.9.3,4.0.3 and up
AB Crush Match 3,FAMILY,4.3,-0.14514695595338153,1.4369879154334066,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Casual,"February 23, 2017",1.1,2.3 and up
AB Match,FAMILY,4.2,-0.14519762465090585,0.37468498737479794,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Casual,"May 19, 2018",1.0.4,4.1 and up
Math games for kids : times tables training,FAMILY,4.5,-0.14483595498237017,-0.5858139100781942,-0.15389687805724309,Paid,0.02330745983927542,Everyone,Educational;Education,"July 27, 2018",3.9.3,4.0.3 and up
7 minute abs workout - Daily Ab Workout,HEALTH_AND_FITNESS,4.8,-0.1448959420610484,0.06484663335770374,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Health & Fitness,"March 30, 2018",2.01,4.1 and up
AB Anywhere Mobile Banking,FINANCE,4.3,-0.14520111904383856,-0.46630483067160067,-0.15410243572587864,Free,-0.06825988002925136,Everyone,Finance,"July 3, 2018",4.17.82,4.4 and up
5 Minute Ab Workouts,HEALTH_AND_FITNESS,4.6,-0.14399904787498566,-0.5813876478779499,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Health & Fitness,"May 18, 2018",2.0.4,4.1 and up
Angry Birds Go!,GAME,4.2,2.094923150382827,2.6763413315017837,0.927769211952329,Free,-0.06825988002925136,Everyone,Racing,"May 30, 2018",2.8.2,4.1 and up
AB Screen Recorder,TOOLS,4.2,-0.14489244766811568,-0.7318805626862529,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Tools,"October 2, 2017",2.8,5.0 and up
Six Pack Abs Photo Editor,PHOTOGRAPHY,4.0,-0.14172769246872288,-0.20072909865694846,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Photography,"February 2, 2017",2.0,3.0 and up
Best Blood Type AB: Food Diet & Personality,LIFESTYLE,4.2,-0.14520111904383856,0.6845233413918922,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Lifestyle,"July 11, 2018",1.2,4.0.3 and up
Angry Birds Star Wars,GAME,4.3,0.564190931035441,1.0386243174114285,2.0096516784552017,Free,-0.06825988002925136,Everyone,Arcade,"May 25, 2018",1.5.12,4.1 and up
30 Day AB Challenge - Lumowell,HEALTH_AND_FITNESS,4.8,-0.14474102397436484,0.8173112073992183,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Health & Fitness,"September 15, 2016",1.0.3,4.0.3 and up
Ab Workouts,HEALTH_AND_FITNESS,4.1,-0.12918631623321963,-0.6433553186813687,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Health & Fitness,"January 5, 2018",5.1.9,4.0 and up
Ab Workouts - Ab Generator,HEALTH_AND_FITNESS,4.7,-0.14519063586504044,-0.7849957090891833,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Health & Fitness,"December 31, 2016",2.0.0,4.1 and up
Chatime AB Rewards,FAMILY,4.3,-0.14519762465090585,0.020584011355261705,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Entertainment,"June 22, 2018",2.7.0621,4.2 and up
Abs workout - 21 Day Fitness Challenge,HEALTH_AND_FITNESS,4.8,-0.13436791855360936,-0.28925434266183253,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Health & Fitness,"May 2, 2018",1.0.0.9,4.1 and up
Ladies' Ab Workout FREE,HEALTH_AND_FITNESS,4.0,-0.13768642704204148,-0.5769613856777057,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Health & Fitness,"October 8, 2012",1.01,2.1 and up
30-Day Ab Challenge Tracker,HEALTH_AND_FITNESS,3.5,-0.14507240890415035,-0.936772239935557,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Health & Fitness,"July 9, 2014",1.2.6,4.1 and up
Universal AC Remote Control,TOOLS,3.8,-0.12136295285569965,-0.7230280382857645,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"July 28, 2018",acremotecontrol18,4.0.3 and up
Smart Air Conditioner,TOOLS,3.3,-0.142415505477645,-0.37777958666671657,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Tools,"May 24, 2018",1.2.84,2.2 and up
Assassin's Creed Identity,GAME,3.7,-0.12043402673442039,3.118967551526204,-0.14329442988551494,Paid,0.046343268611231836,Teen,Action,"November 23, 2016",2.8.2,4.1 and up
AC Remote Control,TOOLS,3.3,-0.14492797399626492,-0.864668428693579,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"October 17, 2017",1.3,4.1 and up
Air conditioner remote control,TOOLS,3.4,-0.1278159318047744,-0.7318805626862529,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"July 19, 2017",5.0,2.3 and up
Smart-AC Universal Remote Free,FAMILY,1.8,-0.1432984220919769,-0.8735209530940673,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Entertainment,"August 18, 2015",1.0,2.2 and up
AC REMOTE UNIVERSAL-PRO,FAMILY,1.6,-0.14496874191381323,-0.8779472152943115,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Entertainment,"December 11, 2015",1.0,2.2 and up
Kenmore Smart AC,LIFESTYLE,1.9,-0.1451615159239345,0.10910925536014578,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Lifestyle,"May 8, 2017",1.0.11,4.4 and up
AC WIFI,TOOLS,3.6,-0.14517898788859807,0.06484663335770374,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Tools,"June 3, 2018",1.0.3,2.3 and up
A/C Air Conditioner Remote,TOOLS,3.4,-0.14065083704662548,-0.7274543004860087,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"July 30, 2016",1.1.1,3.0 and up
Smart Air Conditioner(CAC),TOOLS,3.2,-0.14496466512205838,-0.603518958879171,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Tools,"May 25, 2018",1.0.18,2.2 and up
Carrier Air Conditioner,TOOLS,2.5,-0.14499203786669798,-0.6079452210794152,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"January 15, 2018",v67_slk3.0_20180115_01,4.0 and up
AC Troubleshooter,TOOLS,4.7,-0.14511725361345348,-0.7672906602882065,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Tools,"January 8, 2015",1.3,3.0 and up
TOSHIBA Smart AC,TOOLS,2.6,-0.1451679223109778,-0.15646647665450641,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Tools,"August 4, 2018",2.1.20180804_01,4.0.3 and up
Trane Interactive Smart AC,TOOLS,2.8,-0.14517491109684322,-0.8071270200904043,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Tools,"April 21, 2016",0.0.2,4.3 and up
AC remote control mobile,TOOLS,3.9,-0.14343062662459785,-0.6123714832796594,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"June 2, 2017",1.3 acremotecontrol,4.0.3 and up
"AC Air condition Troubleshoot,Repair,Maintenance",BOOKS_AND_REFERENCE,4.2,-0.14518714147210773,-0.8159795444908927,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Books & Reference,"February 7, 2018",1.1,4.0 and up
AC Remote for Haier - NOW FREE,TOOLS,3.9,-0.14500718023607306,0.24189712136747188,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Tools,"July 30, 2018",6.1.7,4.2 and up
Air Conditioner Maintenance,PRODUCTIVITY,4.0,-0.14519645985326163,-0.9434558958579258,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Productivity,"November 27, 2015",airConditionerMaintenance_13112015,2.3.3 and up
AC Remote for Daikin - NOW FREE,TOOLS,3.5,-0.14497980749143347,0.19763449936502983,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Tools,"July 30, 2018",6.1.7,4.2 and up
A/C Universal Remote Control,TOOLS,3.1,-0.14330249888373173,-0.8204058066911369,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"May 16, 2017",1.17,3.0 and up
AC Remote for LG - NOW FREE,TOOLS,3.7,-0.1445965890664794,0.2861597433699139,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"July 30, 2018",6.1.7,4.2 and up
Plug-in app (System AC),TOOLS,3.6,-0.14512948398871797,-0.46630483067160067,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Tools,"June 8, 2017",v1.1072.35.0,4.0 and up
LG AC Smart Diagnosis,LIFESTYLE,3.4,-0.1449833018843662,-0.6831916784835667,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Lifestyle,"March 21, 2017",1.1.4,4.0 and up
AC Remote for Midea - NOW FREE,TOOLS,4.0,-0.14494195156799577,0.19763449936502983,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"July 30, 2018",6.1.7,4.2 and up
Ac remote control,TOOLS,3.7,-0.14472413440852339,-0.7318805626862529,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Tools,"February 27, 2017",1.1,2.3 and up
A/C REFRIGERANT CAPACITY,BUSINESS,1.7,-0.14515394473924695,-0.8602421664933347,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Business,"October 28, 2014",1.0,4.1 and up
Remote Control For All AC - Universal Remote,PRODUCTIVITY,2.4,-0.14510618803583322,-0.6831916784835667,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Productivity,"July 28, 2018",1.1,4.0.3 and up
All Type Ac Repair & Services,LIFESTYLE,4.3,-0.14517665829330959,-0.8558159042930905,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Lifestyle,"December 26, 2017",0.8,4.1 and up
AC - Tips & News for Android™,NEWS_AND_MAGAZINES,4.2,-0.1316382152743392,-0.33351696466427455,-0.1324756052204862,Free,-0.06825988002925136,Everyone 10+,News & Magazines,"May 24, 2018",3.1.12,4.1 and up
AC Remote Control Simulator,FAMILY,3.3,-0.14499727945609703,-0.8513896420928463,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Entertainment,"December 4, 2017",1.0,4.0.3 and up
"Mi Remote controller - for TV, STB, AC and more",TOOLS,4.1,-0.0786113849192572,0.2861597433699139,0.06226323875003086,Free,-0.06825988002925136,Everyone,Tools,"August 1, 2018",5.7.1,4.2 and up
AcDisplay,PERSONALIZATION,4.1,-0.10648906933761115,-0.8204058066911369,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Personalization,"July 30, 2015",3.8.4,4.1 and up
AC Mobile Control,HOUSE_AND_HOME,3.4,-0.14435838794823286,-0.5238462392747752,-0.15194948961753793,Free,-0.06825988002925136,Everyone,House & Home,"November 5, 2013",2.4,2.2 and up
AC Remote For LG,TOOLS,3.0,-0.1444469125691949,-0.8027007578901602,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"February 20, 2018",1.0,4.0 and up
Universal AC Remote Control Simulator,FAMILY,3.0,-0.1451335607804728,-0.780569446888939,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Entertainment,"December 22, 2017",1.0,4.0 and up
Hi-Smart AC,TOOLS,2.2,-0.14518422947799714,-0.5371250258755079,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Tools,"April 3, 2018",1.1.0,4.4 and up
AC Remote for Sharp - NOW FREE,TOOLS,3.7,-0.14500950983136154,0.19763449936502983,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Tools,"July 30, 2018",6.1.7,4.2 and up
AC Remote for Samsung - NOW FREE,TOOLS,3.7,-0.14487322850698575,0.24189712136747188,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"July 30, 2018",6.1.7,4.2 and up
Pocket AC,PHOTOGRAPHY,4.8,-0.1451271543934295,-0.758438135887718,-0.15409161690121362,Paid,0.5070594440503602,Everyone,Photography,"June 27, 2018",3.1.1,4.1 and up
AC Remote for Carrier - NOW FREE,TOOLS,3.7,-0.1451079352322996,0.19763449936502983,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Tools,"July 30, 2018",6.1.7,4.2 and up
"AC & TV, DVD, Set Top Box - Remote control IR",TOOLS,3.6,-0.14308759371836996,-0.8115532822906485,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"November 13, 2017",11;11.26,4.0.3 and up
ac remote control,TOOLS,3.7,-0.13966192384666798,-0.6433553186813687,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Tools,"July 11, 2018",acremotecontrol-v7,4.0.3 and up
Ad Detect Plugin - Handy Tool,PRODUCTIVITY,3.8,-0.14222855545574492,-0.8912260018950442,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Productivity,"December 28, 2015",1.6.3,2.3 and up
AppBrain Ad Detector,TOOLS,3.7,-0.13983256670154876,-0.8779472152943115,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"April 12, 2018",2.2.1,4.1 and up
AdClear Ad blocker for Samsung,TOOLS,4.2,-0.14427918170842474,-0.8867997396948,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Tools,"September 7, 2017",1.0.5,5.0 and up
Adblock Browser for Android,COMMUNICATION,4.1,-0.07466679769704751,0.7730485853967762,0.06226323875003086,Free,-0.06825988002925136,Everyone,Communication,"July 11, 2018",1.4.0,4.1 and up
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,1.1739793873595208,-0.6831916784835667,0.927769211952329,Free,-0.06825988002925136,Everyone,Communication,"July 31, 2018",5.22.18.0006,4.0 and up
Adguard Content Blocker,TOOLS,4.1,-0.1367633249089834,-0.7628643980879622,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"February 26, 2018",2.1.2,Varies with device
cronometer (ad free),HEALTH_AND_FITNESS,3.9,-0.14457678750652736,-0.5858139100781942,-0.1530313720840408,Paid,0.1039327905411229,Everyone,Health & Fitness,"July 13, 2018",2.1.2,4.4 and up
Ad Detector,TOOLS,3.8,-0.14508172728530425,-0.9208819586366803,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Tools,"July 28, 2014",1.0,2.3 and up
Adblock Plus for Samsung Internet - Browse safe.,COMMUNICATION,4.0,-0.1400958109691464,-0.8602421664933347,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Communication,"April 5, 2018",1.1.4,5.0 and up
MyRadar NOAA Weather Radar Ad Free,WEATHER,4.5,-0.14345275777983835,0.19763449936502983,-0.15389687805724309,Paid,0.1039327905411229,Everyone,Weather,"August 4, 2018",7.1.4,4.0.3 and up
Safe Notes - Secure Ad-free notepad,PRODUCTIVITY,4.6,-0.143244841400342,-0.9197311304646169,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Productivity,"November 21, 2017",1.7,4.0 and up
Adblock Fast,PRODUCTIVITY,4.1,-0.1394289643178205,-0.8115532822906485,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Productivity,"May 17, 2017",1.4.0,5.0 and up
FVD Ad-Free,TOOLS,4.4,-0.14416969072986643,-0.7717169224884507,-0.15389687805724309,Paid,0.046343268611231836,Everyone,Tools,"October 5, 2017",4.4.3,3.0 and up
2000 AD Comics and Judge Dredd,COMICS,3.7,-0.14479227507071127,-0.06794123264962236,-0.1530313720840408,Free,-0.06825988002925136,Teen,Comics,"July 19, 2018",1.3.0,4.0.3 and up
Anti Adware,TOOLS,3.9,-0.1342823059267579,-0.7938482334896717,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"June 19, 2018",3.6,4.1 and up
Ad Blocker Turbo - Adblocker Browser,COMMUNICATION,3.9,-0.14514054956633823,0.9943616954089864,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Communication,"January 29, 2018",1.0.5,4.1 and up
Weather & Radar Pro - Ad-Free,WEATHER,4.5,-0.13050137277356355,0.19763449936502983,-0.15194948961753793,Paid,0.1039327905411229,Everyone,Weather,"August 1, 2018",4.34.0,4.4 and up
ONScripter Plus (Ad Free),GAME,4.5,-0.14514462635809305,-0.20072909865694846,-0.15409161690121362,Paid,0.16152231247101395,Everyone,Adventure,"April 7, 2016",1.2.4,4.1 and up
Vpn Hosts (ad blocker & no root & support ipv6 ),TOOLS,4.4,-0.14501708101604907,-0.9045047884957768,-0.15389687805724309,Paid,0.1039327905411229,Everyone,Tools,"July 3, 2018",2.0.1,4.4 and up
Google AdSense,PRODUCTIVITY,4.3,-0.11452384348756021,-0.8248320688913812,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Productivity,"December 13, 2017",3.3,4.0 and up
Ad-free Triangle Solver,FAMILY,4.5,-0.14513414317929493,0.10910925536014578,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Education,"August 20, 2015",6.3.1,4.2 and up
Ez Screen Recorder (no ad),VIDEO_PLAYERS,4.7,-0.14013832608316104,-0.33351696466427455,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Video Players & Editors,"June 3, 2018",2.1.4,5.0 and up
Best Applock - Locker & No Ads,PRODUCTIVITY,4.7,-0.13898750601065457,-0.647781580881613,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Productivity,"June 23, 2018",2.1.1,4.1 and up
Local Services ads by Google,BUSINESS,4.1,-0.1451987894485501,-0.42204220866915865,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Business,"July 17, 2018",3.3.270,4.0 and up
Ad Block REMOVER - NEED ROOT,TOOLS,3.3,-0.14462104981700838,-0.9491657740962408,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"December 17, 2013",3.2,2.2 and up
WhatsFake Pro (Ad free),SOCIAL,4.2,-0.14508405688059273,-0.5371250258755079,-0.15400506630389338,Paid,-0.011246253318659217,Everyone,Social,"September 25, 2017",1.4,4.1 and up
Photo Compress 2.0 - Ad Free,TOOLS,4.1,-0.1415529728220873,-0.8779472152943115,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"May 7, 2016",2.1,3.2 and up
Ad Removal: thereisonlywe,PRODUCTIVITY,3.4,-0.14519354785915103,-0.9402247244517475,-0.15411109078561067,Paid,0.30549611729574155,Everyone,Productivity,"May 3, 2014",1.0,2.2 and up
Solitaire: Decked Out Ad Free,GAME,4.9,-0.12347822537763463,0.5959980973870082,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Card,"May 8, 2017",1.3.3,4.1 and up
"WeatherClear - Ad-free Weather, Minute forecast",WEATHER,4.5,-0.14330890527077503,-0.7849957090891833,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Weather,"June 25, 2017",1.2.6,4.1 and up
Ad Remove Plugin for App2SD,PRODUCTIVITY,4.1,-0.1451644279180451,-0.9524412081244215,-0.15409161690121362,Paid,0.006030603260308102,Everyone,Productivity,"September 25, 2013",1.0.0,2.2 and up
"Digital Clock : Simple, Tiny, Ad-free Desk Clock.",LIFESTYLE,4.4,-0.1450182458136933,-0.9499182386702824,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Lifestyle,"December 21, 2016",3.0,2.3 and up
Google Ads,BUSINESS,4.3,-0.12812052638874247,-0.06794123264962236,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Business,"July 30, 2018",1.12.0,4.0.3 and up
RAM Cleanup Ad-Free Option,TOOLS,4.4,-0.1449367099785967,-0.9045047884957768,-0.15389687805724309,Paid,0.1039327905411229,Everyone,Tools,"July 26, 2016",3.0,4.1 and up
Emo Ads Blocker Browser,TOOLS,3.4,-0.14429723607191042,-0.7717169224884507,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"September 17, 2015",1.4,3.0 and up
Bing Ads,BUSINESS,4.1,-0.14413824119347202,-0.37777958666671657,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"July 20, 2018",2.13.2,4.1 and up
My baby firework (Remove ad),FAMILY,4.1,-0.14518539427564137,-0.9525739959904288,-0.15409161690121362,Paid,-0.011246253318659217,Everyone,Entertainment,"April 25, 2013",Varies with device,Varies with device
Apps Ads Detector,TOOLS,3.5,-0.14501941061133755,-0.5858139100781942,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"February 19, 2018",25,4.0.3 and up
TIMBER AD FILTER - Very useful ad block app,PRODUCTIVITY,3.8,-0.14442070462219955,-0.5548300746764847,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Productivity,"March 12, 2018",1.0.26,5.0 and up
Alchemy Classic Ad Free,FAMILY,4.6,-0.13345122280759458,-0.5548300746764847,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Puzzle,"May 26, 2014",1.7.3,1.6 and up
Easy Hotspot Ad Free,TOOLS,5.0,-0.1452017014426607,-0.8071270200904043,-0.15411303817405037,Paid,-0.011246253318659217,Everyone,Tools,"July 26, 2018",1.05,4.0 and up
"AE + Aerie: Jeans, Dresses, Swimsuits & Bralettes",SHOPPING,4.2,-0.1332776679586032,0.2861597433699139,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Shopping,"July 17, 2018",5.6.0,4.4 and up
A&E - Watch Full Episodes of TV Shows,FAMILY,4.0,-0.12790096203280374,-0.1122038546520644,-0.1324756052204862,Free,-0.06825988002925136,Teen,Entertainment,"July 16, 2018",3.1.4,4.4 and up
Adobe Premiere Clip,VIDEO_PLAYERS,3.9,-0.1222010247607284,1.6583010254456167,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Video Players & Editors,"June 26, 2018",1.1.4.1296,4.4 and up
